name,id,permalink,media_type,like_count,comments_count,timestamp,media_url,caption,date,engagement
winebook_official,17945843387501026,https://www.instagram.com/p/Cju6xlGBtbv/,CAROUSEL_ALBUM,167,2,2022-10-15 11:42:55+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311585498_1145138356426046_7153812812524191782_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3lZCwvQtXKIAX8yoKXI&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT-b02q02kE_c9k4ALM-6ML1RxZPzNqesJU5wXbdXSnHzQ&oe=635224A2,"🇺🇸 갤로 엔젤스 ‘고스트 파인’ 와인 세미나

10월 14일(금) 애프터나인 앤 와인에서 갤로 엔젤스 ‘고스트 파인’ 세미나가 진행되었습니다. 
이번 세미나는 또 하나의 주제가 있는데요. 바로 ‘할로윈’입니다. 고스트 파인은 유령 소나무라는 의미를 가진 와인으로 고스트 파인이 가진 미스테리함과 할로윈의 분위기와 잘 어울렸습니다. 세미나의 강의를 해주신 와인 전문가 이효정 박사님과 참석해주신 모든 분들께 감사드립니다.
👻 여러분도 다가오는 할로윈을 고스트 파인과 함께 즐겨보세요.

ghostpines 
finestwinecommunity 
#갤로엔젤스 #와인북 
---------------------------------

🍷 𝑊𝐼𝑁𝐸 𝑆𝐸𝑀𝐼𝑁𝐴𝑅
✔️고스트 파인은 포도재배 지역(AVA)에서 벗어나 오직 최고의 품질의 와인 생산에 집중합니다. 특히 나파와 소노마 지역의 블렌딩으로 양조된 와인은 균형 잡힌 풍미를 통해 고스트 파인을 더욱 특별하게 만듭니다.
✔️고스트 파인이라는 명칭은 아침 포도밭에 펼쳐지는 안개 사이로 소나무들이 유령처럼 떠 있는 모습에서 유래하였으며, 고독한 유령의 모습을 신비롭게 표현하였습니다.
✔️2018년 와인 스펙테이터 선정 '100대 와인' 브랜드

🇺🇸Wine List
🍷Ghost Pines Cabernet Sauvignon
🍷Ghost Pines Pinot Noir
🍷Ghost Pines Merlot
🍷Ghost Pines Chardonnay
🍷Ghost Pines Zinfandel

경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,334
winebook_official,17848102985840226,https://www.instagram.com/p/CjsEP72hIOM/,CAROUSEL_ALBUM,173,23,2022-10-14 09:07:59+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311772908_1204412380417194_7175530676698162958_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TrJlB_tHhx4AX_JTlCd&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT96WTD08q84YX8cMD7cwRdWgDb-7Xv_w_Yi7DzqcIiJrg&oe=6351E62F,"🇪🇸 마르께스 데 까세레스 세미나 신청하기

스페인 국왕이 사랑하는 와인, 마르께스 데 까세레스 세미나에 여러분을 초대합니다!

𝐖𝐢𝐧𝐞 𝐋𝐢𝐬𝐭
🍷𝑀𝐴𝑅𝑄𝑈𝐸𝑆 𝐷𝐸 𝐶𝐴𝐶𝐸𝑅𝐸𝑆 𝐶𝑅𝐼𝐴𝑁𝑍𝐴 
🍷𝑀𝐴𝑅𝑄𝑈𝐸𝑆 𝐷𝐸 𝐶𝐴𝐶𝐸𝑅𝐸𝑆 𝑅𝐸𝑆𝐸𝑅𝑉𝐴 
🍷𝑀𝐴𝑅𝑄𝑈𝐸𝑆 𝐷𝐸 𝐶𝐴𝐶𝐸𝑅𝐸𝑆 𝐺𝑅𝐴𝑁 𝑅𝐸𝑆𝐸𝑅𝑉𝐴 
🍷𝑀𝐴𝑅𝑄𝑈𝐸𝑆 𝐷𝐸 𝐶𝐴𝐶𝐸𝑅𝐸𝑆 𝑀𝐶 
🍷𝑀𝐴𝑅𝑄𝑈𝐸𝑆 𝐷𝐸 𝐶𝐴𝐶𝐸𝑅𝐸𝑆 𝐺𝐴𝑈𝐷𝐼𝑈𝑀

<세미나 일정>
일시 : 2022.10.21(금) 오후 7:00 ~ 8:30
장소 : 애프터나인 앤 와인
(마포구 양화로 45, 메세나폴리스몰 115호)
연사 : German Rubiales(Export Director)

🍷 마르께스 데 까세레스 세미나 주인공이 되는 방법🍀
1. 와인북 인스타그램 팔로우하기!
2. 댓글로 와인북을 추천하고 싶은 친구 ID 태그❤️

*후기 포스팅 1건 작성 필수(10월 28일까지) 
*당첨자에게는 개별DM 드립니다!",2022-10-17,346
winebook_official,17953703138016864,https://www.instagram.com/p/CjrCftlBh80/,CAROUSEL_ALBUM,204,2,2022-10-13 23:33:25+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311585061_124551580386595_7027087056035904385_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lrAxJbSGTSkAX8gVxGO&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT9yPLeL8wy65tNslVNTdxESnwN9WyuhrP_J7FDUy9Ej2Q&oe=6352543E,"🇦🇺 아멜리아 파크 와인 메이커 제레미 고든과 함께한 와인 세미나!

10월 13일(목) 합정 와인바 #애프터나인앤와인 에서 아멜리아 파크 와인 세미나가 열렸습니다.
이번 스페셜 세미나는 아멜리아 파크 와인메이커 제레미 고든이 방한하여 강의를 진행해 주셨습니다.
아멜리아 파크의 6종 와인과 매년 극 소량만 생산하는 미수입 와인인 피노누아도 함께 시음해 보았습니다.
서호주 프리미엄 와인으로 유명한 아멜리아 파크의 오너 겸 와인 메이커 제레미 고든과 함께한 스페셜 세미나에 참석해 주신 모든 분께 감사드립니다.

jwine_company 
ameliaparkwines 
#아멜리아파크 #호주와인 

—————————————————————

🍷 𝐖𝐢𝐧𝐞 𝐒𝐞𝐦𝐢𝐧𝐚𝐫
✔️ 2009년 첫 선을 보인 아멜리아 파크는 서호주를 대표하는 와인산지 마가렛 리버에 위치하고 있습니다.

✔️고메 트레블러가 선정한 '마가렛 리버 베스트셀러 도어' 타이틀을 3년 연속 획득하고, 멜번 인터네셔널 와인 컴피티션의 'Margaret River Winery of the Yeor에 선정된 와이너리입니다.

✔️ 와인메이커 제레미 고든(Jeremy Cordon)은 연륜과 전문성을 두루 갖춘 호주에서 손꼽히는 와인메이커입니다. 호주에서 가장 권위 있는 상이자 와인메이커에게 최고의 영예인 Jimmy Wotson Memorial Trophy'를 수상하였습니다.

🍷Wine List
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝐶ℎ𝑎𝑟𝑑𝑜𝑛𝑛𝑎𝑦 2020
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑅𝑒𝑠𝑒𝑟𝑣𝑒 𝐶ℎ𝑎𝑟𝑑𝑜𝑛𝑛𝑎𝑦 2019
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑆ℎ𝑖𝑟𝑎𝑧 2021
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝐶𝑎𝑏𝑒𝑟𝑛𝑒𝑡 𝑀𝑒𝑟𝑙𝑜𝑡 2019
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑅𝑒𝑠𝑒𝑟𝑣𝑒 𝑆ℎ𝑖𝑟𝑎𝑧 2018
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝐶𝑎𝑏𝑒𝑟𝑛𝑒𝑡 𝑆𝑎𝑢𝑣𝑖𝑔𝑛𝑜𝑛 2017
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑃𝑖𝑛𝑜𝑡 𝑁𝑜𝑖𝑟 2019

경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,408
winebook_official,17843172953868184,https://www.instagram.com/p/CjoQxgShrGB/,CAROUSEL_ALBUM,124,3,2022-10-12 21:40:27+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311422803_1250846298817928_5102142417097410742_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uDMTNovaGkAAX_PxI1E&_nc_oc=AQnaRchotpqvA_c0xZ2jHHY4yu6gNTlTXe2fg_UBExFPhqBaXdpQqlHW10ZY__Kju1w&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT8E1D69PydcVN6zLCgc8-mZseBOysPQv9mNjgnm9WeVqA&oe=63518726,"#리그램 👻아포틱 캔들 할로윈 패키지🎁

🍷미국에서 가장 사랑받는 프리미엄 와인 아포틱

🦇아포틱 레드와 캔들, 그리고 아포틱 에코백까지 알찬 구성의 할로윈 패키지를 만나보세요.

✔️ 미국 레드와인 판매 1위, 아포틱
✔️ 미국 프리미엄 와인 브랜드 판매 1위

아포틱을 멋지게 포스팅 해주신 loverose_jj 님 감사합니다.

👻여러분도 다가오는 할로윈 데이 아포틱과 함께 즐겨보세요.

지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,248
winebook_official,17984729398620472,https://www.instagram.com/p/CjoP8SSB0zG/,CAROUSEL_ALBUM,131,2,2022-10-12 21:33:11+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311270710_619432889920558_6597334904158424349_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=G1DTFnsaGPkAX9GN3E3&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT8qQ_ZZWY-XdcW0kzM_2tCLvreySoqodFmqLe29EPnpag&oe=63515F87,"#리그램 미슐랭 투어 시즌 6🎊

🍷오린 스위프트 슬랜더 X 윤서울의 만남!
🍷한식과 와인의 환상의 페어링

✔️ 천재 와인메이커 데이브 피니의 컬트와인
✔️ 혁신적인 블렌딩과 예술적인 영감을 표현한 레이블로 와인 애호가들을 사로잡은 와인
✔️ 데이브 피니의 철학을 담은 와인

멋진 사진을 포스팅 해주신 whisky_spirit_shot 님 감사합니다.🙏

경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,262
winebook_official,17989106044605494,https://www.instagram.com/p/CjnLAEjBKa4/,IMAGE,101,2,2022-10-12 11:30:46+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311122134_103626932497011_5669084052635054623_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KVWw1HiKp9AAX-OdFtS&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT-LB4U5DVUPx-d4RIvgxYSPGk1jOmlpp7td6z7gFCKlhQ&oe=6350D438,"🇦🇺 서호주 최고의 와인 '아멜리아 파크' 와인 세미나

아멜리아 파크 오너이자 와인메이커 '제레미 고든'과 함께하는 와인 세미나에 여러분을 초대합니다.

✔️서호주를 대표하는 프리미엄 와인 '아멜리아 파크'는 고메 트레블러가 선정한 '마가렛 리버 베스트 셀러 도어' 타이틀을 3년 연속 획득
✔️멜번 인터네셔널 와인 컴피티션의 '𝑀𝑎𝑟𝑔𝑎𝑟𝑒𝑡 𝑅𝑖𝑣𝑒𝑟 𝑊𝑖𝑛𝑒𝑟𝑦 𝑜𝑓 𝑡ℎ𝑒 𝑌𝑒𝑎𝑟'에 선정된 와인

-----------------------------------------

<행사 안내>
일시 : 2022.10.13(목) 오후 7:00 ~ 8:30
장소 : 애프터나인 앤 와인(마포구 양화로 45, 메세나폴리스몰 115호)
연사 : 제레미 고든(아멜리아 파크 오너 겸 와인메이커)

🍷𝐖𝐢𝐧𝐞 𝐋𝐢𝐬𝐭
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝐶ℎ𝑎𝑟𝑑𝑜𝑛𝑛𝑎𝑦 2020
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑅𝑒𝑠𝑒𝑟𝑣𝑒 𝐶ℎ𝑎𝑟𝑑𝑜𝑛𝑛𝑎𝑦 2019
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑆ℎ𝑖𝑟𝑎𝑧 2021
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝐶𝑎𝑏𝑒𝑟𝑛𝑒𝑡 𝑀𝑒𝑟𝑙𝑜𝑡 2019
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑅𝑒𝑠𝑒𝑟𝑣𝑒 𝑆ℎ𝑖𝑟𝑎𝑧 2018
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝐶𝑎𝑏𝑒𝑟𝑛𝑒𝑡 𝑆𝑎𝑢𝑣𝑖𝑔𝑛𝑜𝑛 2017
𝐴𝑚𝑒𝑙𝑖𝑎 𝑃𝑎𝑟𝑘, 𝑃𝑖𝑛𝑜𝑡 𝑁𝑜𝑖𝑟 2019

<행사 안내>
일시 : 2022.10.13(목) 오후 7:00 ~ 8:30
장소 : 애프터나인 앤 와인(마포구 양화로 45, 메세나폴리스몰 115호)
연사 : 제레미 고든(아멜리아 파크 오너 겸 와인메이커)

🎉당첨되신 모든 분들 축하드립니다🎉
*당첨자에게는 개별DM 드립니다.

경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,202
winebook_official,17981393398712912,https://www.instagram.com/p/CjlDwkaBDcf/,CAROUSEL_ALBUM,123,3,2022-10-11 15:49:01+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311268808_840172980333758_7948159004427388984_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dKYpa1FKf7IAX-Y_l71&_nc_oc=AQln9FgDPGzh3rSh3zTW1aSc9M1F4IC27-d5VajkcArvKa1JrlpRJm2wvfakMOjEZF0&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT_v5XNvdhI8wIpoSsucNbs-SkILKUeT7ij5Eahf-Dz7zA&oe=6350F4D9,"#리그램 와인북클럽 10월 ‘아포틱 세미나’

✔ 아포틱은 유럽의 블렌딩 전통을 따르면서도 캘리포니아 품종들을 사용해 완전히 새로운 스타일의 와인을 창조하였습니다.

🍷미국 레드와인 판매 1위, 아포틱
🍷미국 프리미엄 와인 브랜드 판매 1위
받는 와인 브랜드
🍷프리미엄 와인 브랜드 중 급성장하는 브랜드 7회 이상 선정

𝑊𝐼𝑁𝐸 𝐿𝐼𝑆𝑇
🍷Apothic White 2020
🍷Apothic Red 2020
🍷Apothic Dark 2018
🍷Apothic Cabernet Sauvignon 2020
🍷Apothic Inferno 2018

세미나에 참석해주신. newnew_home_ 님 감사합니다~

경고: 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,246
winebook_official,17949461366080102,https://www.instagram.com/p/CjlC5gtBEqf/,CAROUSEL_ALBUM,112,2,2022-10-11 15:41:30+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311134555_1152741445448439_870863179776188426_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iTvkgvq-vjEAX88B1l7&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT8ST41k5X6CWiH7RTly-C340NLPk5hiGSRwOfg5a_CKJw&oe=6351B02C,"#리그램 🍷로케이션 와인과 함께하는 핫플 레스토랑 투어 부산~

🍇 올해 롯데와인에서 리론치(Re-Launch)한 로케이션 와인

🍇 로버트파커가 극찬한 천재 와인메이커 '데이브 피니'의 로케이션

🍇 최고의 산지에서 선별된 다양한 품종을 블랜딩하여 강건하면서도 다채로운 풍미를 지닌 와인

맛있는 포스팅 해주신 ju.food_ 님 감사합니다.

경고 : 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,224
winebook_official,18063982822330320,https://www.instagram.com/p/Cjk_OYoB7WM/,CAROUSEL_ALBUM,156,3,2022-10-11 15:09:23+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311286860_1228454994662013_6191027074335298467_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rdVzRBkPjjoAX-rdCEG&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT9S-QfQX_NGYhIIDA36FI_BNT7O8-DQl0cucA5ZlXejeg&oe=63516567,"🇺🇸 Lotte Angels Seminar
천재 와인메이커 데이브 피니(Dave Phinney)의 Locations Wine

10월 11일 합정 와인바 애프터나인 앤 와인에서 롲데 엔젤스 ‘로케이션즈’ 세미나가 진행되었습니다. 
이번 세미나에서는 로케이션즈 5종(F-ROSE, F, E, CA, I)과 미 수입 와인인 뉴질랜드(NZ)도 함께 시음하였습니다.
세미나의 강의를 해주신 E&J 갤로 코리아 고경만 과장님과 참석해 주신 모든 분들께 진심으로 감사드립니다.
lottewine #로케이션즈 #롯데칠성
locationswine 
-------------------------------------------------------------------------------

🍷 𝑊𝐼𝑁𝐸 𝑆𝐸𝑀𝐼𝑁𝐴𝑅
✔️지도에 나타난 길은 누구나 쉽게 따라갈 수 있습니다. 척박하지만 새로운 길을 개척하는 것, 이것이 로케이션즈(Locations) 와인의 아이덴티티입니다.

✔️로케이션즈 와인은 최고의 산지에서 선별된 다양한 품종을 블렌딩(Blending) 하여 강건하면서도 다채로운 풍미를 지닌 와인입니다.

🇺🇸𝑊𝐼𝑁𝐸 𝐿𝐼𝑆𝑇
🍷 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐍𝐙 
🍷 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐅-𝐑𝐎𝐒𝐄 
🍷 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐅 
🍷 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐂𝐀 
🍷 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐄 
🍷 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐈

경고: 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다.",2022-10-17,312
winebook_official,17924575064576710,https://www.instagram.com/p/CjklawdBoxS/,CAROUSEL_ALBUM,286,133,2022-10-11 11:23:53+00:00,https://scontent-ort2-2.cdninstagram.com/v/t51.29350-15/311093178_204669081990640_4433732327808755635_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RW89sGe1IZMAX_YCrif&_nc_ht=scontent-ort2-2.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AT9fB_P19qfk6NzgdH7Tkc-lhVHFOXs9CpWltesmn5yf8w&oe=635159E7,"🎊프리미엄 키안티 클라시코 '테누타 디 아르체노, 키안티 클라시코' 테이스팅 이벤트🎉

🍷16세기부터 와인 양조의 중심에 있던 테누타 디 아르체노는 피렌체로 흐르는 암브라 강과 지중해로 흐르는 옴브로네 강이 만나는 지점 근처에 위치해 있으며, 에트루리아 문영의 연결고리였습니다.

아르체노는 에트루리아어로 ""근원지""를 뜻하는 arché에서 유래하였습니다.

✔️슈퍼 투스칸 와이너리로 유명한 테누타 디 아르체노에서 선보이는 프리미엄 키안티 클라시코를 만나 보세요~

🍷Tenuta di Arceno, Chianti Classico
★93점 James Suckling (2019빈티지)
★92점 James Suckling (2018빈티지)
★93점 James Suckling (2017빈티지)

🎊 테누타 디 아르체노 키안티 클라시코의 주인공이 되는 방법🍀
1. 와인북 인스타그램 팔로우하기!(필수)
2. 댓글로 와인북을 추천하고 싶은 친구 ID 태그❤️

*후기 포스팅 1건 작성 필수(10월 30일까지)
*당첨자에게는 개별DM 드립니다!",2022-10-17,572
